"","PostalCode","DateOfSale","Type","Condition","Price","LivingArea","BasementArea","GroundArea","ConstructionYear","Levels","NewKitchen","NumberOfToilets","NewWindows","NewBathroom","NumberOfBedrooms","Balcony","CloseToWater","Garage","Adress","SalesPeriod","YearOfSale","ManyToilets","Basement","LargeGround","Age","HighHouse","Renovation","Quarter"
"2865","8240",2011-10-13,"Ejerlejlighed","Medium",1185000,71,0,0,1989,1,NA,1,NA,NA,1,"1",NA,"0","Skejbygårdsvej 24 ST 3.",178,2011,"0","0","0",22,"0","0","4"
"2866","8000",2011-10-14,"Ejerlejlighed","Good",2400000,74,0,0,1917,1,NA,1,NA,NA,3,"1",NA,"0","Grønnegade 77 3. th",178,2011,"0","0","0",35,"0","1","4"
"2867","8200",2011-10-17,"Ejerlejlighed","Medium",1350000,63,0,0,1936,1,NA,1,NA,NA,2,"1","0","0","Nordre Ringgade 98 1. tv",307,2011,"0","0","0",75,"0","0","4"
"2868","8000",2011-10-19,"Ejerlejlighed","Medium",1295000,43,0,0,1885,1,NA,1,NA,NA,NA,"0",NA,"0","Wilstersgade 27 st",92,2011,"0","0","0",126,"0","0","4"
"2869","8000",2011-10-19,"Ejerlejlighed","Medium",1380000,53,0,0,1917,1,NA,1,NA,NA,NA,"0",NA,"0","Grønnegade 87 3. tv",63,2011,"0","0","0",94,"0","0","4"
"2870","8000",2011-10-19,"Ejerlejlighed","Good",1595000,60,0,0,1914,1,NA,1,NA,NA,NA,"0",NA,"0","Bogensegade 8 3. tv",210,2011,"0","0","0",26,"0","1","4"
"2871","8000",2011-10-21,"Ejerlejlighed","Medium",1698000,73,0,0,1902,1,NA,1,NA,NA,2,"0",NA,"0","Nørregade 44 2.",218,2011,"0","0","0",25,"0","1","4"
"2872","8240",2011-10-26,"Ejerlejlighed","Medium",1150000,68,0,0,1974,1,NA,1,NA,NA,1,"1",NA,"0","Kantorvænget 306 2. tv.",287,2011,"0","0","0",37,"0","0","4"
"2873","8240",2011-10-26,"Ejerlejlighed","Medium",1450000,88,0,0,1972,1,NA,1,NA,NA,NA,"0",NA,"0","Kantorparken 55 3. th",20,2011,"0","0","0",39,"0","0","4"
"2874","8000",2011-10-27,"Ejerlejlighed","Medium",1375000,66,0,0,1946,1,NA,1,NA,NA,NA,"1",NA,"0","Rudolph Wulffs Gade 12 1. th",171,2011,"0","0","0",65,"0","0","4"
"2875","8000",2011-10-28,"Ejerlejlighed","Medium",1875000,89,0,0,1936,1,NA,1,NA,NA,2,"0",NA,"0","Fynsgade 2 3. tv",81,2011,"0","0","0",75,"0","0","4"
"2876","8240",2011-10-31,"Ejerlejlighed","Medium",785000,53,0,0,1981,1,NA,1,NA,NA,1,"0",NA,"0","Skejbygårdsvej 4, kl. -42",224,2011,"0","0","0",25,"0","1","4"
"2877","8250",2011-10-31,"Ejerlejlighed","Medium",1055000,65,0,0,1977,1,NA,1,NA,NA,1,"1",NA,"0","Brobjerg Parkvej 93 2. -2",221,2011,"0","0","0",34,"0","0","4"
"2878","8000",2011-11-01,"Ejerlejlighed","Medium",2995000,76,0,0,1888,2,NA,2,NA,NA,3,"0",NA,"0","Mejlgade 68 st",144,2011,"0","0","0",25,"0","1","4"
"2879","8000",2011-11-03,"Ejerlejlighed","Medium",1295000,55,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Ankersgade 7 1. th",85,2011,"0","0","0",111,"0","0","4"
"2880","8240",2011-11-04,"Ejerlejlighed","Medium",675000,38,10,0,1974,1,NA,1,NA,NA,NA,"1","0","0","Kantorvænget 2 st -44",176,2011,"0","1","0",37,"0","0","4"
"2881","8000",2011-11-10,"Ejerlejlighed","Medium",1300000,57,0,0,1911,1,NA,1,NA,NA,2,"0",NA,"0","Hedemannsgade 14 1. th",280,2011,"0","0","0",100,"0","0","4"
"2882","8000",2011-11-11,"Ejerlejlighed","Good",2035000,76,0,0,1930,1,NA,1,NA,NA,NA,"1",NA,"0","Viborgvej 25 3. th",184,2011,"0","0","0",81,"0","0","4"
"2883","8000",2011-11-15,"Ejerlejlighed","Good",1900000,84,0,0,1944,1,NA,1,NA,NA,3,"1",NA,"0","Nordborggade 4 4. tv",180,2011,"0","0","0",67,"0","0","4"
"2884","8000",2011-11-16,"Ejerlejlighed","Good",1665000,61,0,0,1910,1,NA,1,NA,NA,NA,"0",NA,"0","J.Michaelsens Gade 2 2.",20,2011,"0","0","0",101,"0","0","4"
"2885","8260",2011-11-18,"Ejerlejlighed","Good",895000,67,0,0,1970,1,NA,1,NA,NA,NA,"0",NA,"0","Grøfthøjparken 162 11. TH",11,2011,"0","0","0",41,"0","0","4"
"2886","8000",2011-11-23,"Ejerlejlighed","Medium",2875000,127,0,0,1880,1,NA,1,NA,NA,NA,"1",NA,"0","Fredensgade 52B 3.",100,2011,"0","0","0",19,"0","1","4"
"2887","8000",2011-11-28,"Ejerlejlighed","Medium",1998000,98,0,0,1934,1,NA,1,NA,NA,3,"0",NA,"0","P. P. Ørums Gade 22 st th",236,2011,"0","0","0",77,"0","0","4"
"2888","8200",2011-11-30,"Ejerlejlighed","Good",3700000,124,0,0,1900,1,NA,2,NA,NA,2,"1",NA,"0","Niels Juels Gade 1 4.",279,2011,"0","0","0",0,"0","1","4"
"2889","8000",2011-11-30,"Ejerlejlighed","Medium",1995000,90,0,0,1900,1,NA,1,NA,NA,3,"0","0","0","Marstrandsgade 12 3.",280,2011,"0","0","0",111,"0","0","4"
"2890","8000",2011-11-30,"Ejerlejlighed","Good",2550000,108,0,0,1911,1,NA,1,NA,NA,NA,"0",NA,"0","Hedemannsgade 3 1.",49,2011,"0","0","0",100,"0","0","4"
"2891","8000",2011-12-05,"Ejerlejlighed","Good",1698000,76,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Sønderport 3 4. th",109,2011,"0","0","0",7,"0","1","4"
"2892","8230",2011-12-06,"Ejerlejlighed","Medium",1525000,121,0,0,1970,0,NA,2,NA,NA,3,"1",NA,"0","Dr. Holsts Vej 42 Dør/lejl. 67",33,2011,"0","0","0",41,"0","0","4"
"2893","8200",2011-12-08,"Ejerlejlighed","Medium",1350000,62,0,0,1938,0,NA,1,NA,NA,NA,"0",NA,"0","Langelandsgade 208 2. TV",114,2011,"0","0","0",73,"0","0","4"
"2894","8200",2011-12-09,"Ejerlejlighed","Good",1450000,63,0,0,1939,0,NA,1,NA,NA,2,"1",NA,"0","Langelandsgade 199 st th",149,2011,"0","0","0",72,"0","0","4"
"2895","8220",2011-12-09,"Ejerlejlighed","Medium",1500000,75,0,0,2006,1,NA,1,NA,NA,NA,"0",NA,"0","Søparkvej 2B st th",148,2011,"0","0","0",5,"0","0","4"
"2896","8240",2011-12-12,"Ejerlejlighed","Medium",2498000,113,105,0,1945,1,NA,3,NA,NA,NA,"0",NA,"0","Besservej 3 st .",126,2011,"1","1","0",66,"0","0","4"
"2897","8200",2011-12-12,"Ejerlejlighed","Good",1590000,60,0,0,1934,1,NA,1,NA,NA,NA,"0",NA,"0","Willemoesgade 66 1. tv",204,2011,"0","0","0",77,"0","0","4"
"2898","8220",2011-12-15,"Ejerlejlighed","Medium",295000,35,0,0,1969,0,NA,1,NA,NA,NA,"1",NA,"0","Skovbakkevej 21 st 5",107,2011,"0","0","0",42,"0","0","4"
"2899","8000",2011-12-19,"Ejerlejlighed","Good",1448000,45,0,0,1896,1,NA,1,NA,NA,2,"1",NA,"0","Heibergsgade 23 3. tv",119,2011,"0","0","0",115,"0","0","4"
"2900","8260",2011-12-22,"Ejerlejlighed","Medium",750000,63,0,0,1971,1,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 165 06. 63",196,2011,"0","0","0",13,"0","1","4"
"2901","8000",2011-12-27,"Ejerlejlighed","Good",2350000,85,0,0,1905,1,NA,1,NA,NA,3,"1",NA,"0","Hans Broges Gade 8 3. tv",320,2011,"0","0","0",106,"0","0","4"
"2902","8000",2011-12-29,"Ejerlejlighed","Medium",734000,27,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Skovvejen 46H 2. Dør/lejl. 109",114,2011,"0","0","0",73,"0","0","4"
"2903","8260",2011-12-30,"Ejerlejlighed","Medium",485000,42,0,0,1970,1,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 162 06. MF",134,2011,"0","0","0",41,"0","0","4"
"2904","8200",2012-01-03,"Ejerlejlighed","Good",900000,65,0,0,1937,1,NA,1,NA,NA,NA,"0",NA,"0","Ove Gjeddes Gade 6 02. TH",22,2012,"0","0","0",75,"0","0","1"
"2905","8000",2012-01-03,"Ejerlejlighed","Good",3150000,157,0,0,1909,1,NA,1,NA,NA,NA,"1",NA,"0","Nørregade 38 2. tv",117,2012,"0","0","0",103,"0","0","1"
"2906","8000",2012-01-09,"Ejerlejlighed","Medium",1630000,65,0,0,1920,1,NA,1,NA,NA,NA,"0",NA,"0","Istedgade 23B st",198,2012,"0","0","0",25,"0","1","1"
"2907","8000",2012-01-14,"Ejerlejlighed","Medium",1365000,55,0,0,1899,1,NA,1,NA,NA,NA,"0",NA,"0","Samsøgade 78 3.",136,2012,"0","0","0",113,"0","0","1"
"2908","8200",2012-01-15,"Ejerlejlighed","Good",1645000,62,0,0,1916,1,NA,1,NA,NA,NA,"0",NA,"0","Trøjborgvej 8A 3. tv",185,2012,"0","0","0",96,"0","0","1"
"2909","8200",2012-01-16,"Ejerlejlighed","Medium",1515000,61,0,0,1934,1,NA,1,NA,NA,NA,"0",NA,"0","Otte Ruds Gade 36 st th",248,2012,"0","0","0",78,"0","0","1"
"2910","8000",2012-01-17,"Ejerlejlighed","Good",1600000,77,0,0,1969,1,NA,1,NA,NA,NA,"0",NA,"0","Vestervang 40 1. Dør/lejl. 4011",494,2012,"0","0","0",43,"0","0","1"
"2911","8250",2012-01-18,"Ejerlejlighed","Medium",1650000,108,0,0,1980,1,NA,1,NA,NA,NA,"1",NA,"0","Brobjerg Parkvej 21 1. -01",132,2012,"0","0","0",32,"0","0","1"
"2912","8240",2012-01-20,"Ejerlejlighed","Medium",1375000,71,10,0,1976,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 8, 2. -196",58,2012,"0","1","0",36,"0","0","1"
"2913","8000",2012-01-23,"Ejerlejlighed","Medium",1815000,75,0,0,1970,1,NA,1,NA,NA,2,"1",NA,"0","Vestervang 8 2. Dør/lejl. 826",599,2012,"0","0","0",42,"0","0","1"
"2914","8260",2012-01-25,"Ejerlejlighed","Bad",900000,106,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 156 2. 2",205,2012,"0","0","0",43,"0","0","1"
"2915","8000",2012-01-27,"Ejerlejlighed","Medium",1460000,71,0,0,1897,1,NA,1,NA,NA,NA,"1",NA,"0","Skovvejen 103 1.",479,2012,"0","0","0",28,"0","1","1"
"2916","8270",2012-01-30,"Ejerlejlighed","Medium",1625000,80,0,0,1976,0,NA,1,NA,NA,NA,"0",NA,"0","Nagelsvej 20 ST 02",134,2012,"0","0","0",36,"0","0","1"
"2917","8000",2012-01-30,"Ejerlejlighed","Medium",950000,39,0,0,1960,1,NA,1,NA,NA,NA,"0",NA,"0","Nordborggade 31 1. 4",77,2012,"0","0","0",52,"0","0","1"
"2918","8000",2012-01-30,"Ejerlejlighed","Good",1550000,52,0,0,1927,1,NA,1,NA,NA,NA,"0",NA,"0","Skovgaardsgade 6 3. tv",33,2012,"0","0","0",85,"0","0","1"
"2919","8000",2012-01-31,"Ejerlejlighed","Good",1699000,47,0,0,1899,1,NA,1,NA,NA,NA,"1",NA,"0","Skt. Pauls Gade 28 4.",5,2012,"0","0","0",31,"0","1","1"
"2920","8000",2012-01-31,"Ejerlejlighed","Good",2150000,90,0,0,1904,1,NA,1,NA,NA,3,"1",NA,"0","Frederiks Allé 62B 2.",467,2012,"0","0","0",108,"0","0","1"
"2921","8210",2012-02-03,"Ejerlejlighed","Medium",1460000,77,0,0,1955,0,NA,1,NA,NA,3,"1",NA,"0","Slotslyngen 7 st tv",354,2012,"0","0","0",57,"0","0","1"
"2922","8000",2012-02-06,"Ejerlejlighed","Good",1825000,66,0,0,1930,1,NA,1,NA,NA,2,"1",NA,"0","F.Vestergaards Gade 16 4.",119,2012,"0","0","0",82,"0","0","1"
"2923","8000",2012-02-08,"Ejerlejlighed","Medium",1425000,68,0,0,1895,1,NA,1,NA,NA,1,"0",NA,"0","Østbanetorvet 4 2. th",23,2012,"0","0","0",35,"0","1","1"
"2924","8260",2012-02-09,"Ejerlejlighed","Good",600000,42,0,0,1970,1,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 159 12. MF",143,2012,"0","0","0",42,"0","0","1"
"2925","8000",2012-02-09,"Ejerlejlighed","Good",1135000,41,0,0,1992,1,NA,1,NA,NA,1,"0",NA,"0","Nørre Alle 89 st th",176,2012,"0","0","0",20,"0","0","1"
"2926","8000",2012-02-09,"Ejerlejlighed","Medium",1890000,62,0,0,1970,1,NA,1,NA,NA,1,"1",NA,"0","Vestervang 2 kl. Dør/lejl. 2002",0,2012,"0","0","0",42,"0","0","1"
"2927","8200",2012-02-12,"Ejerlejlighed","Good",2400000,91,0,0,1912,1,NA,1,NA,NA,NA,"1",NA,"0","Dr.Margrethes Vej 23 02. TH",37,2012,"0","0","0",100,"0","0","1"
"2928","8000",2012-02-12,"Ejerlejlighed","Medium",1340000,66,0,0,1960,1,NA,1,NA,NA,NA,"0",NA,"0","Skanderborgvej 40 4. Dør/lejl. 3",171,2012,"0","0","0",52,"0","0","1"
"2929","8000",2012-02-13,"Ejerlejlighed","Medium",975000,38,0,0,1960,1,NA,1,NA,NA,1,"0",NA,"0","Nordborggade 31 2. Dør/lejl. 1",69,2012,"0","0","0",52,"0","0","1"
"2930","8200",2012-02-14,"Ejerlejlighed","Medium",1480000,67,0,0,1937,1,NA,1,NA,NA,NA,"1",NA,"0","Ove Gjeddes Gade 3 3. tv",195,2012,"0","0","0",75,"0","0","1"
"2931","8200",2012-02-14,"Ejerlejlighed","Medium",1465000,68,0,0,1939,1,NA,1,NA,NA,NA,"0",NA,"0","Abildgade 20 ST",39,2012,"0","0","0",73,"0","0","1"
"2932","8000",2012-02-14,"Ejerlejlighed","Medium",2875000,120,0,0,1967,1,NA,1,NA,NA,NA,"1",NA,"0","Marselis Boulevard 36 7. th",54,2012,"0","0","0",45,"0","0","1"
"2933","8000",2012-02-15,"Ejerlejlighed","Good",1715000,63,0,0,1898,1,NA,1,NA,NA,NA,"0",NA,"0","Frederiks Alle 102 2. tv",232,2012,"0","0","0",24,"0","1","1"
"2934","8250",2012-02-16,"Ejerlejlighed","Medium",1525000,91,0,0,2005,1,NA,1,NA,NA,NA,"0",NA,"1","Skærgårdsparken 44",139,2012,"0","0","0",7,"0","0","1"
"2935","8000",2012-02-20,"Ejerlejlighed","Medium",1800000,72,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Strandparken 36 2. mf",45,2012,"0","0","0",74,"0","0","1"
"2936","8000",2012-02-21,"Ejerlejlighed","Good",2830000,98,0,0,1903,1,NA,1,NA,NA,NA,"1",NA,"0","Frederiksgade 24 2.",36,2012,"0","0","0",27,"0","1","1"
"2937","8200",2012-02-23,"Ejerlejlighed","Medium",1425000,57,0,0,1938,0,NA,1,NA,NA,NA,"0",NA,"0","Langelandsgade 210 3. th",267,2012,"0","0","0",74,"0","0","1"
"2938","8200",2012-02-27,"Ejerlejlighed","Medium",1495000,62,0,0,1935,1,NA,1,NA,NA,NA,"0",NA,"0","Langelandsgade 212 2. tv",13,2012,"0","0","0",77,"0","1","1"
"2939","8230",2012-02-28,"Ejerlejlighed","Medium",1070000,58,0,0,1936,0,NA,1,NA,NA,1,"1",NA,"0","Åbyvej 27 ST Th.",294,2012,"0","0","0",76,"0","0","1"
"2940","8000",2012-02-28,"Ejerlejlighed","Medium",2850000,135,0,0,1900,1,NA,1,NA,NA,NA,"1",NA,"0","Østbanetorvet 1 3.",165,2012,"0","0","0",112,"0","0","1"
"2941","8000",2012-02-29,"Ejerlejlighed","Good",2779000,90,0,0,2005,1,NA,1,NA,NA,NA,"1",NA,"0","Frederiksgade 11 3. tv",21,2012,"0","0","0",7,"0","0","1"
"2942","8000",2012-02-29,"Ejerlejlighed","Good",1650000,73,0,0,1938,1,NA,1,NA,NA,2,"0",NA,"0","Vesterbrogade 31 2. tv",300,2012,"0","0","0",74,"0","0","1"
"2943","8000",2012-03-12,"Ejerlejlighed","Medium",2075000,107,0,0,1937,1,NA,1,NA,NA,NA,"1",NA,"0","P. P. Ørums Gade 44 1. tv",392,2012,"0","0","0",75,"0","1","1"
"2944","8230",2012-03-16,"Ejerlejlighed","Good",1475000,67,0,0,1932,1,NA,1,NA,NA,NA,"1",NA,"0","Odinsvej 1B 02.",396,2012,"0","0","0",80,"0","0","1"
"2945","8000",2012-03-16,"Ejerlejlighed","Medium",1880000,81,0,0,1920,1,NA,1,NA,NA,3,"0",NA,"0","Vestergade 82 st tv",0,2012,"0","0","0",92,"0","0","1"
"2946","8000",2012-03-16,"Ejerlejlighed","Medium",1500000,78,0,0,1945,1,NA,1,NA,NA,NA,"1",NA,"0","Tage-Hansens Gade 11 2. th",8,2012,"0","0","0",67,"0","0","1"
"2947","8200",2012-03-19,"Ejerlejlighed","Good",2175000,80,0,0,1939,1,NA,1,NA,NA,3,"0",NA,"0","Edouard Suensons Gade 2 5.",685,2012,"0","0","0",9,"0","1","1"
"2948","8000",2012-03-19,"Ejerlejlighed","Good",3325000,118,0,0,1967,1,NA,1,NA,NA,NA,"1",NA,"0","Marselis Boulevard 36 11. tv",154,2012,"0","0","0",45,"0","0","1"
"2949","8000",2012-03-20,"Ejerlejlighed","Medium",770000,46,0,0,1908,1,NA,0,NA,NA,NA,"0",NA,"0","Hendrik Pontoppidans Gade 26 4. th",20,2012,"0","0","0",104,"0","0","1"
"2950","8270",2012-03-22,"Ejerlejlighed","Good",2300000,101,0,0,1960,1,NA,1,NA,NA,NA,"1",NA,"0","Elverdalsvej 88 01. TV",3,2012,"0","0","0",4,"0","1","1"
"2951","8000",2012-03-23,"Ejerlejlighed","Good",2069000,75,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 39 2. 3923",39,2012,"0","0","0",43,"0","0","1"
"2952","8000",2012-03-27,"Ejerlejlighed","Good",1800000,78,0,0,1945,1,NA,1,NA,NA,NA,"1",NA,"0","Tage-Hansens Gade 11 2. th",0,2012,"0","0","0",67,"0","0","1"
"2953","8000",2012-03-30,"Ejerlejlighed","Medium",2629000,133,28,0,1928,1,NA,1,NA,NA,4,"0","0","0","De Mezas Vej 20 st tv",1060,2012,"0","1","0",8,"0","1","1"
"2954","8200",2012-03-31,"Ejerlejlighed","Good",1520000,60,0,0,1916,1,NA,1,NA,NA,NA,"0",NA,"0","Trøjborgvej 8A st th",24,2012,"0","0","0",96,"0","0","1"
"2955","8240",2012-03-31,"Ejerlejlighed","Good",850000,49,0,0,1981,1,NA,1,NA,NA,NA,"1",NA,"0","Skejbygårdsvej 4, 2. th -423",34,2012,"0","0","0",26,"0","1","1"
"2956","8000",2012-03-31,"Ejerlejlighed","Good",1560000,56,0,0,1962,1,NA,1,NA,NA,NA,"0",NA,"0","Banegårdsgade 16 1. D1",0,2012,"0","0","0",24,"0","1","1"
"2957","8000",2012-03-31,"Ejerlejlighed","Good",2495000,81,0,0,1914,1,NA,1,NA,NA,NA,"1",NA,"0","Grønnegade 66 5.",29,2012,"0","0","0",98,"0","0","1"
"2958","8000",2012-03-31,"Ejerlejlighed","Good",1700000,59,0,0,1928,1,NA,1,NA,NA,2,"1",NA,"0","Janus La Cours Gade 3 1. th",253,2012,"0","0","0",84,"0","0","1"
"2959","8240",2012-04-03,"Ejerlejlighed","Medium",1086000,55,0,0,1974,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 2, st -46",301,2012,"0","0","0",38,"0","0","2"
"2960","8000",2012-04-16,"Ejerlejlighed","Medium",1600000,78,0,0,1936,1,NA,1,NA,NA,NA,"0",NA,"0","Fynsgade 2 2. th",40,2012,"0","0","0",76,"0","0","2"
"2961","8000",2012-04-17,"Ejerlejlighed","Medium",1425000,69,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Mejlgade 84 4.",42,2012,"0","0","0",55,"0","1","2"
"2962","8270",2012-04-18,"Ejerlejlighed","Medium",1658000,129,0,0,1966,1,NA,1,NA,NA,NA,"1",NA,"0","Rundhøj Alle 135 1. th",231,2012,"0","0","0",46,"0","0","2"
"2963","8200",2012-04-18,"Ejerlejlighed","Medium",1600000,60,0,0,1929,1,NA,1,NA,NA,NA,"0",NA,"0","Dronning Margrethes Vej 3 2. tv",8,2012,"0","0","0",25,"0","1","2"
"2964","8200",2012-04-18,"Ejerlejlighed","Good",1325000,54,0,0,1967,1,NA,1,NA,NA,NA,"0",NA,"0","Brendstrupvej 25 st mf",16,2012,"0","0","0",45,"0","0","2"
"2965","8200",2012-04-18,"Ejerlejlighed","Good",1599000,68,0,0,1967,0,NA,1,NA,NA,NA,"1",NA,"0","Brendstrupvej 25 st tv",16,2012,"0","0","0",45,"0","0","2"
"2966","8210",2012-04-18,"Ejerlejlighed","Medium",1625000,75,0,0,1946,1,NA,1,NA,NA,2,"0",NA,"0","Helge Rodes Vej 11 03. TH",645,2012,"0","0","0",66,"0","0","2"
"2967","8000",2012-04-18,"Ejerlejlighed","Medium",2098000,81,0,0,1928,1,NA,1,NA,NA,3,"1",NA,"0","Stadion Alle 4 2. th",28,2012,"0","0","0",84,"0","0","2"
"2968","8200",2012-04-19,"Ejerlejlighed","Good",1750000,78,0,0,1967,0,NA,1,NA,NA,NA,"1",NA,"0","Brendstrupvej 23 st Dør/lejl. -3.",17,2012,"0","0","0",45,"0","0","2"
"2969","8230",2012-04-23,"Ejerlejlighed","Medium",825000,30,0,0,1935,0,NA,1,NA,NA,NA,"1",NA,"0","J. Skjoldborgs Vej 13B",258,2012,"0","0","0",10,"0","1","2"
"2970","8000",2012-04-23,"Ejerlejlighed","Good",2150000,79,0,0,1918,1,NA,1,NA,NA,NA,"1",NA,"0","Carl Blochs Gade 21 2. tv",49,2012,"0","0","0",12,"0","1","2"
"2971","8200",2012-04-24,"Ejerlejlighed","Good",899000,36,0,0,1967,0,NA,1,NA,NA,NA,"1",NA,"0","Brendstrupvej 23 st Dør/lejl. 2",22,2012,"0","0","0",45,"0","0","2"
"2972","8200",2012-04-24,"Ejerlejlighed","Good",1325000,55,0,0,1967,0,NA,1,NA,NA,NA,"0",NA,"0","Brendstrupvej 23 st Dør/lejl. -4",22,2012,"0","0","0",45,"0","1","2"
"2973","8260",2012-04-24,"Ejerlejlighed","Medium",1350000,84,0,0,1962,1,NA,1,NA,NA,NA,"1",NA,"0","Grundtvigsvej 20 01. TH",70,2012,"0","0","0",50,"0","0","2"
"2974","8000",2012-04-26,"Ejerlejlighed","Medium",1500000,57,0,0,1914,1,NA,1,NA,NA,NA,"0",NA,"0","Grønnegade 66 st tv",49,2012,"0","0","0",98,"0","0","2"
"2975","8000",2012-04-26,"Ejerlejlighed","Medium",1215000,47,0,0,1885,1,NA,1,NA,NA,NA,"0",NA,"0","Wilstersgade 29 st",74,2012,"0","0","0",20,"0","1","2"
"2976","8270",2012-04-30,"Ejerlejlighed","Medium",1260000,64,0,0,1976,1,NA,1,NA,NA,NA,"1",NA,"0","Emiliehøj 16 03. MF",2,2012,"0","0","0",36,"0","0","2"
"2977","8270",2012-04-30,"Ejerlejlighed","Medium",1060000,88,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Rundhøj Alle 100 01. TH",77,2012,"0","0","0",43,"0","0","2"
"2978","8000",2012-04-30,"Ejerlejlighed","Good",2400000,99,0,0,1912,1,NA,1,NA,NA,NA,"0",NA,"0","Frederiksbjerg Torv 7 1. th",90,2012,"0","0","0",100,"0","0","2"
"2979","8260",2012-05-01,"Ejerlejlighed","Good",1650000,94,0,0,1991,1,NA,1,NA,NA,NA,"0",NA,"0","Søskrænten 24",90,2012,"0","0","0",21,"0","0","2"
"2980","8210",2012-05-02,"Ejerlejlighed","Good",1240000,59,0,0,2006,1,NA,1,NA,NA,1,"1",NA,"0","Bronzealdertoften 8 01. 2.",427,2012,"0","0","0",6,"0","0","2"
"2981","8000",2012-05-02,"Ejerlejlighed","Good",3995000,98,0,0,2013,1,NA,1,NA,NA,NA,"1",NA,"0","Mariane Thomsens Gade 50, 3., dør/lejl. 1",2,2012,"0","0","0",-1,"0","0","2"
"2982","8200",2012-05-03,"Ejerlejlighed","Good",1281000,52,0,0,1967,0,NA,1,NA,NA,NA,"0",NA,"0","Brendstrupvej 25 st th",31,2012,"0","0","0",45,"0","0","2"
"2983","8240",2012-05-03,"Ejerlejlighed","Medium",1535000,87,0,0,1974,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 300 2.",22,2012,"0","0","0",38,"0","0","2"
"2984","8200",2012-05-10,"Ejerlejlighed","Medium",1795000,92,0,0,1967,0,NA,1,NA,NA,NA,"1",NA,"0","Brendstrupvej 25 2. th",14,2012,"0","0","0",45,"0","0","2"
"2985","8240",2012-05-10,"Ejerlejlighed","Medium",1100000,64,0,0,1981,1,NA,1,NA,NA,NA,"1",NA,"0","Skejbygårdsvej 14 02. TH A-1422",21,2012,"0","0","0",26,"0","1","2"
"2986","8000",2012-05-11,"Ejerlejlighed","Good",1750000,76,0,0,1968,1,NA,1,NA,NA,2,"1",NA,"0","Langenæs alle 41 1. th",166,2012,"0","0","0",5,"0","1","2"
"2987","8270",2012-05-14,"Ejerlejlighed","Medium",1062500,103,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Rundhøj Alle 109 1. TV",173,2012,"0","0","0",43,"0","0","2"
"2988","8000",2012-05-14,"Ejerlejlighed","Medium",1475000,58,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","St.St.Blichers Gade 29 st",104,2012,"0","0","0",112,"0","0","2"
"2989","8000",2012-05-15,"Ejerlejlighed","Medium",1310000,57,0,0,1939,1,NA,1,NA,NA,NA,"0",NA,"0","Silkeborgvej 162 3. tv",130,2012,"0","0","0",73,"0","0","2"
"2990","8000",2012-05-17,"Ejerlejlighed","Good",2800000,104,0,0,1900,2,NA,1,NA,NA,NA,"1","0","0","Langelandsgade 31B",1,2012,"0","0","0",8,"0","1","2"
"2991","8230",2012-05-21,"Ejerlejlighed","Medium",860000,47,0,0,1972,1,NA,1,NA,NA,NA,"1",NA,"0","Dr. Holsts vej 38 1. 55",34,2012,"0","0","0",40,"0","0","2"
"2992","8000",2012-05-21,"Ejerlejlighed","Medium",1200000,55,0,0,1895,1,NA,1,NA,NA,NA,"0",NA,"0","Falstersgade 45 st",356,2012,"0","0","0",117,"0","0","2"
"2993","8250",2012-05-23,"Ejerlejlighed","Medium",2000000,83,0,734,1988,1,NA,1,NA,NA,NA,"0",NA,"0","Solvejen 1B",42,2012,"0","0","0",24,"0","0","2"
"2994","8250",2012-05-23,"Ejerlejlighed","Medium",960000,57,0,0,1973,1,NA,1,NA,NA,1,"1",NA,"0","Brobjerg Parkvej 73 2. mf",435,2012,"0","0","0",39,"0","0","2"
"2995","8230",2012-05-24,"Ejerlejlighed","Medium",1230000,77,0,0,1936,1,NA,1,NA,NA,1,"1",NA,"0","Silkeborgvej 311B 2. TV",91,2012,"0","0","0",76,"0","0","2"
"2996","8240",2012-05-24,"Ejerlejlighed","Good",1312500,69,0,0,1980,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 3, st -3",220,2012,"0","0","0",32,"0","0","2"
"2997","8000",2012-05-24,"Ejerlejlighed","Good",1800000,62,0,0,1897,1,NA,1,NA,NA,NA,"0",NA,"0","Hjelmensgade 18 st",198,2012,"0","0","0",115,"0","0","2"
